ATCLNO,동,PRC,500m_내_마트수,500m_내_버스수,500m_내_경찰수,500m_내_학교수,가장가까운지하철거리
2433527237,등촌동,5000,1,10,1,1,0.462498874160974
2429762325,등촌동,5000,1,10,1,1,0.462498874160974
2432940016,등촌동,20000,1,11,1,3,0.4328806333325226
2432912025,등촌동,30000,1,11,1,3,0.4672678440128724
2431874343,등촌동,15000,1,11,1,3,0.4731248402755679
2431826856,등촌동,13000,1,16,2,3,0.4583537768512809
2433327549,등촌동,27000,0,7,2,2,0.5427696503732788
2430351519,등촌동,10000,0,14,2,3,0.6044191211825284
2432666687,등촌동,10000,0,11,2,2,0.6132680818386228
2432669808,등촌동,5000,0,4,0,2,0.7687596514880233
2432472803,등촌동,3500,0,4,0,2,0.7687596514880233
2429676238,등촌동,6000,0,4,1,2,0.6447298663848552
2429738950,등촌동,10000,0,4,1,2,0.6447298663848552
2431924152,사당동,6500,0,4,1,2,0.6447298663848552
2434117264,사당동,20500,2,45,0,1,0.6178294780259331
2434647189,사당동,70000,2,32,0,3,0.5202219474051125
2434626476,사당동,80000,2,29,0,2,0.4709155778904674
2433681260,사당동,65000,0,25,0,0,0.4689403269080368
2434680579,사당동,60000,0,25,0,0,0.4689403269080368
2434639706,사당동,75000,0,21,0,1,0.4473790544532065
2432095129,사당동,73000,1,17,0,1,0.2479069281071544
2434665397,상도동,72000,2,42,0,2,0.3964042601864252
2434618137,상도동,65000,2,41,0,2,0.3346156267987484
2434617412,상도동,66000,2,41,0,2,0.3346156267987484
2434771204,상도동,70000,2,44,0,1,0.4274507427315375
2433758649,상도동,14000,2,12,0,2,0.5052123736198155
2433992638,상도동,12000,1,14,0,3,0.5595438201346861
2434248680,상도동,25800,1,29,0,3,0.2839481995396105
2433926543,상도동,27000,2,31,0,4,0.5673016144658987
2431551546,상도동,25200,1,18,0,2,0.3872515018561036
2432709746,상도동,21400,0,10,0,2,0.5138493762726991
2434109450,상도동,45000,3,22,1,5,0.5815616307489058
2434204559,상도동,13450,2,15,0,0,0.2298835338704377
2429896569,상도동,23000,2,15,0,1,0.2142568190895172
2432305819,상도동,30000,2,15,0,1,0.2142568190895172
2429156412,염창동,45000,1,18,1,2,0.0681806379670391
2434417454,염창동,15000,2,14,1,7,0.3225256422869713
2433932218,염창동,55000,0,17,0,2,0.3321674867155105
2434524219,염창동,87000,0,5,1,3,0.9819059394927632
2434547858,염창동,65000,0,5,1,4,0.7441726137892145
2434552831,염창동,65000,0,5,1,4,0.7441726137892145
2432076186,화곡동,90000,0,6,1,3,0.9526001884451426
2433686330,등촌동,75000,0,4,1,3,0.9179940166378128
2433706682,등촌동,80000,0,4,1,3,0.9484143256445888
2433880537,등촌동,90000,0,4,1,4,0.8725308435963439
2433121066,등촌동,27300,1,11,1,1,1.0827459488860318
2433536893,등촌동,25860,1,11,1,1,1.0957339294366075
2433121987,등촌동,15000,2,16,0,4,0.2767794054663649
2433951400,등촌동,15500,2,18,0,4,0.277277974149643
2433678761,등촌동,15500,2,18,0,4,0.277277974149643
2433954748,등촌동,22500,3,21,0,4,0.4668989251658351
2432640612,등촌동,48000,2,16,0,1,0.2852180514652107
2429960065,상도1동,10000,0,25,0,1,0.441275833010571
2429874486,상도1동,10000,0,27,0,0,0.3555259631190998
2432371609,상도1동,16000,0,28,0,0,0.2659289626888704
2430524330,상도1동,9000,0,30,0,0,0.2953111148878235
2433028973,상도1동,10000,1,29,0,1,0.1449819196933714
2431899768,상도1동,15000,1,17,0,3,0.4857728501895595
2429806493,상도1동,16000,2,42,0,2,0.266210416748566
2432006994,상도1동,9000,2,37,0,2,0.2406506277546302
2432420584,상도동,14000,1,33,0,2,0.2633512261000211
2434642780,상도동,23000,0,28,0,1,0.2687433968920054
2431911876,상도동,13000,0,29,0,1,0.2191202663262848
2432841231,상도동,19000,0,29,0,1,0.2191202663262848
2432950277,상도동,29000,2,28,0,3,0.6163450123889472
2432973601,상도동,7000,2,28,0,3,0.5755732184503581
2433004961,상도동,9000,1,29,0,2,0.7364891474868913
2432983116,상도동,18000,1,27,0,1,0.5945052669633767
2430852026,상도동,18000,1,22,0,2,0.6394968593881761
2433079350,상도동,33200,1,40,0,2,0.7334757329256273
2432660356,상도동,36000,1,36,0,2,0.7618267774382729
2432340854,상도동,35500,1,36,0,2,0.7618267774382729
2432355206,상도동,36000,1,36,0,2,0.7618267774382729
2432623077,상도동,9500,1,38,0,2,0.6676638287621138
2433073017,상도동,25000,2,40,0,1,0.456875889487905
2431844461,상도동,14000,1,41,0,2,0.59614122780558
2432882921,상도동,10000,2,40,0,1,0.4350864613512699
2431981429,상도동,5000,2,40,0,1,0.4350864613512699
2433936687,상도동,80000,1,19,0,3,0.3356222067105627
2434772530,상도동,83000,1,18,0,3,0.3085053972283951
2434770610,상도동,110000,1,19,0,3,0.3901484396167509
2434663332,상도동,75000,2,40,0,2,0.3413866962680792
2434644913,상도동,74000,2,41,0,2,0.2918770092612835
2434607262,상도동,78000,2,41,0,2,0.3860779747521056
2434618046,상도동,75000,2,41,0,2,0.3860779747521056
2434397818,상도동,85000,0,31,1,3,0.1777782321829823
2433705925,화곡동,80000,3,41,0,0,0.1965857899335025
2434676822,화곡동,90000,2,44,0,1,0.3418112038898269
2434658780,화곡동,88000,3,45,0,1,0.2496505891171264
2434184182,화곡동,85000,1,33,0,1,0.8627744831454373
2434214165,화곡동,75000,1,33,0,1,0.8627744831454373
2434184576,화곡동,62000,2,32,0,1,0.7515750274559109
2434176788,화곡동,65000,1,33,0,1,0.8627744831454373
2433878706,화곡동,80000,2,34,0,1,0.7828945696938313
2433874717,화곡동,70000,2,34,0,1,0.7828945696938313
2433768296,화곡동,60000,1,32,0,1,0.9320789089955313
2431974877,화곡동,85000,1,36,0,1,0.8524838046847201
2431527489,화곡동,80000,1,33,0,1,0.8627744831454373
2431589168,화곡동,70000,1,33,0,1,0.8627744831454373
2434097865,화곡동,20800,0,12,1,3,0.4717308212557279
2433365982,화곡동,20000,2,17,1,1,0.452767208754503
2432708295,화곡동,20000,2,17,1,1,0.452767208754503
2434236321,화곡동,23000,3,21,1,1,0.1839097218066638
2432208321,화곡동,13000,3,25,0,1,0.1293225408765233
2429895379,화곡동,13500,3,18,0,2,0.4403762370286551
2433071424,화곡동,5500,0,28,1,2,0.9318728719145796
2434166523,화곡동,5500,0,28,1,2,0.9318728719145796
2434439308,화곡동,17000,0,28,1,2,0.9166362290999212
2434416464,등촌동,18000,1,28,1,2,1.052344377842659
2434415885,등촌동,15000,1,27,0,1,0.4215126259610806
2434416768,가양동,17000,0,22,0,1,0.5205372309492178
2431662218,등촌동,21000,0,23,0,1,0.5031305504474521
2433039237,등촌동,21000,0,23,0,1,0.5031305504474521
2432724725,등촌동,18000,0,24,1,2,0.8501596530951523
2434408709,등촌동,16500,1,30,0,1,0.3820581596262959
2429900467,마곡동,23800,0,51,0,1,0.6054376104105408
2433129865,마곡동,20000,0,51,0,1,0.5786885925603519
2432725957,마곡동,23000,0,51,0,2,0.6734157931264515
2434393969,마곡동,25200,1,26,0,2,0.6680993106950793
2430144576,마곡동,21987,3,21,0,4,0.4668989251658351
2431033516,마곡동,20900,3,21,0,4,0.4668989251658351
2430151108,마곡동,20800,0,12,0,1,0.6841322221668953
2433883540,상도동,75000,1,22,1,4,0.1821141201837114
2433138128,상도동,80000,2,26,1,4,0.416756969302673
2434046118,상도동,85000,2,23,1,1,0.5351776940321515
2432716350,신대방동,75000,1,24,0,2,0.3143976911636685
2432129494,신대방동,75000,0,22,0,3,0.4268333711513906
2433771207,신대방동,74000,0,21,0,1,0.4205731238149961
2434042282,신대방동,73000,1,21,0,1,0.3285260690472584
2432743009,흑석동,12000,0,36,0,3,0.7378686323081827
2432437612,흑석동,28000,2,32,0,1,0.2070364744961911
2432499161,흑석동,33000,2,31,0,1,0.2249764315499561
2432601107,흑석동,18000,1,24,1,3,0.533488507193552
2432635373,흑석동,9900,1,25,1,2,0.5190218832082212
2432453664,흑석동,8000,0,29,1,3,0.2774963585762413
2433088158,흑석동,14500,1,27,1,2,0.4285261979362185
2430166347,흑석동,10000,1,17,0,2,0.0795810333012814
2432470702,흑석동,20000,2,24,0,3,0.2204459631236975
2429710571,흑석동,12000,1,22,0,3,0.4592272102182333
2430551041,흑석동,8000,1,21,0,3,0.3877440527104444
2433431545,흑석동,65000,1,10,0,3,0.6573538217397499
2432965306,흑석동,70000,1,11,0,3,0.5262034421435161
2434597629,흑석동,63000,1,11,0,3,0.5879345961101278
2434346914,흑석동,63000,1,11,0,3,0.5879345961101278
2432987666,흑석동,65000,1,11,0,3,0.6760157834575371
2433943514,흑석동,50000,0,23,0,0,0.8958656950654996
2433425299,흑석동,75000,1,14,0,3,0.5166232032211596
2434110779,화곡동,64000,1,32,0,1,0.8125937692939331
2434301875,화곡동,70000,2,34,0,1,0.7828945696938313
2434298969,화곡동,80000,1,33,0,1,0.8627744831454373
2434300254,화곡동,80000,2,34,0,1,0.8230686303493622
2434302716,화곡동,80000,1,32,0,1,0.9320789089955313
2434225201,화곡동,80000,1,33,0,1,0.8627744831454373
2434177832,화곡동,80000,1,33,0,1,0.8627744831454373
2432989382,화곡동,70000,1,36,0,1,0.8524838046847201
2433841002,화곡동,45000,0,18,0,2,0.8571381443018995
2433840882,화곡동,45000,0,15,0,2,0.8715340263216129
2434742883,화곡동,89000,1,29,0,4,0.2669930939064847
2434703371,화곡동,100000,1,22,0,2,0.3965025350186091
2433846629,화곡동,80000,0,12,0,1,0.7049381180814807
2434779809,화곡동,85000,0,17,0,2,0.7763883192609154
2434755385,화곡동,80000,0,12,0,1,0.7049381180814807
2434117083,화곡동,110000,1,16,0,1,0.6015798983854759
2433678500,화곡동,80000,0,21,0,3,0.8170388098557124
2434253558,화곡동,78000,1,28,0,3,0.6476050560931671
2434760024,화곡동,90000,1,26,0,3,0.6009004302084707
2434739251,마곡동,120000,1,23,0,1,0.3759608634628972
2434739192,마곡동,123000,1,24,0,3,0.2992913227483909
2429707951,마곡동,68000,1,32,1,3,0.1410981207108534
2433239578,마곡동,63000,1,32,0,2,0.4889383717838104
2432658409,마곡동,29000,1,16,0,1,0.4848804406647079
2429574136,신대방동,25000,1,17,0,2,0.5044833326328357
2434435989,신대방동,30000,1,17,0,2,0.5044833326328357
2433101680,신대방동,25000,1,17,0,2,0.5044833326328357
2429986579,신대방동,25800,0,10,0,1,0.8185809806336632
2432698415,신대방동,23600,0,15,0,2,0.670057759654332
2433816930,신대방동,30000,0,13,0,2,0.6728050325629615
2431565972,신대방동,24600,0,13,0,2,0.6719121883700316
2433031346,신대방동,30000,0,13,0,2,0.6728050325629615
2433516639,신대방동,13000,0,16,0,3,0.5309474788115234
2429548458,신대방동,6000,2,17,0,2,0.5046515695854535
2430409108,흑석동,75000,0,21,0,1,0.4205731238149961
2433987631,사당동,15300,1,20,1,1,0.2767006827062295
2433988613,사당동,55000,1,17,1,0,0.1659048409715273
2433625545,사당동,17100,1,20,1,1,0.2767006827062295
2433974410,사당동,16600,2,17,0,0,0.1972769831113661
2432939017,사당동,16600,2,17,0,0,0.1972769831113661
2429663277,사당동,21000,2,18,0,1,0.2151968355666229
2433815711,사당동,21800,2,18,0,1,0.2151968355666229
2434325253,사당동,32500,2,18,0,1,0.2151968355666229
2430830866,사당동,40000,1,30,0,2,0.4864640969349632
2430877795,사당동,50000,1,31,0,3,0.5490849567991082
2434052931,사당동,50000,1,31,0,3,0.5490849567991082
2433962444,사당동,50000,1,29,0,3,0.3535248831519469
2431988628,화곡동,14000,1,32,0,1,0.2022439463586254
2430579730,화곡동,12000,1,28,0,4,0.525428321189607
2433609668,화곡동,26000,1,27,0,3,0.5332760050581961
2433524988,화곡동,26000,1,27,0,3,0.5332760050581961
2432365320,화곡동,10000,0,29,0,4,0.6045422088950284
2433520119,화곡동,5500,0,25,0,3,0.7247493204801704
2433519907,화곡동,4500,0,25,0,3,0.7247493204801704
2434529224,화곡동,100000,1,18,0,3,0.6985847535141628
2433727041,화곡동,90000,0,18,0,3,0.8079988481126031
2432768748,화곡동,85000,1,18,0,3,0.6985228682918232
2432828707,화곡동,90000,0,17,0,3,0.8535756361140224
2432493809,화곡동,90000,0,18,0,3,0.8565193137279594
2432312453,화곡동,92000,0,18,0,3,0.8565193137279594
2432311926,화곡동,87000,0,17,0,2,0.8318129170347336
2432312102,화곡동,90000,0,18,0,3,0.8565193137279594
2432423118,화곡동,17000,1,20,0,1,0.1880954092359436
2433074033,화곡동,6000,1,30,0,6,0.2370085593970973
2430353001,화곡동,12000,1,18,1,2,0.4190236357034712
2429710825,화곡동,15000,1,17,1,2,0.4646801399705496
2431220253,화곡동,13000,1,17,1,2,0.4608722340031281
2432445639,화곡동,10000,1,17,1,2,0.4393112443987388
2431997176,화곡동,10000,1,17,1,2,0.4393112443987388
2431671819,마곡동,17000,1,21,2,2,0.5670005550429436
2431671131,마곡동,23000,1,21,2,2,0.5670005550429436
2431774169,마곡동,17000,1,21,2,2,0.5670005550429436
2431783309,마곡동,19000,2,20,2,2,0.514212713207754
2431818683,마곡동,17000,2,20,2,2,0.514212713207754
2432960557,마곡동,16000,1,17,1,2,0.5545256919931422
2432471875,마곡동,16000,1,17,1,2,0.5545256919931422
2432603066,마곡동,9000,1,17,1,2,0.5722920682705027
2432501760,마곡동,7000,1,17,1,2,0.5722920682705027
2431850324,마곡동,13000,1,16,1,1,0.4942677985230431
2431836243,마곡동,15000,1,18,1,1,0.5105772844512444
2432458182,마곡동,15000,1,18,1,1,0.5105772844512444
2432473566,마곡동,10000,1,17,1,1,0.4690990032084759
2429719501,마곡동,7000,0,14,1,1,0.4811877648688396
2431997145,마곡동,8000,1,12,1,1,0.4306806134813028
2432668085,마곡동,16000,0,10,1,1,0.3060540498377608
2433239675,방화동,75000,1,22,0,1,0.6140048345053686
2434758430,흑석동,87000,2,30,1,3,0.4504248212241226
2433125100,흑석동,85000,2,31,1,3,0.4244054505298958
2434764682,흑석동,76000,3,19,0,3,0.9760521602049088
2434763632,대방동,75000,3,20,0,3,0.907412704877863
2434760906,대방동,66000,2,16,0,2,0.8615057260757628
2434760452,대방동,66000,3,22,0,3,0.8382262959104414
2434761828,대방동,73000,2,22,0,2,0.7878186238701634
2434759237,대방동,64000,1,16,0,2,0.8272483231063835
2432232982,사당동,25000,1,12,0,1,0.481189119919652
2433929623,사당동,55000,1,40,0,1,0.4407364307783195
2433967301,사당동,55000,1,40,0,1,0.4407364307783195
2433848662,사당동,55000,1,40,0,1,0.4407364307783195
2433727464,사당동,13000,3,38,0,0,0.1325340928777995
2433094385,사당동,18900,1,42,0,1,0.337611569546621
2434387265,사당동,18900,1,42,0,1,0.337611569546621
2429895859,사당동,15000,1,37,0,1,0.2531910521697447
2434399678,사당동,15500,1,20,0,1,0.4105982375531307
2432710049,사당동,18700,0,20,0,2,0.5612103853255541
2433354343,사당동,19700,0,31,0,1,0.7295026318299006
2430511119,사당동,15750,1,17,1,0,0.3723078266433048
2429817405,상도1동,13500,0,33,0,2,0.9368550368007847
2434412418,상도동,16000,0,36,0,1,0.8893422713003535
2433766479,흑석동,22000,0,31,0,4,1.044334690120348
2433729239,대방동,22000,0,31,0,4,1.037076197613133
2434087479,대방동,22000,0,31,0,4,1.037076197613133
2433778368,동작동,15870,2,24,0,1,0.9473439325363492
2432685097,동작동,15870,2,24,0,1,0.9473439325363492
2433487052,사당동,18000,2,24,0,1,0.9473439325363492
2433103724,사당동,15870,2,24,0,1,0.9473439325363492
2434442358,사당동,16000,1,14,1,0,0.8326904105802231
2434004402,사당동,25000,0,16,1,5,0.2327194425225454
2430346870,화곡동,32000,0,16,1,5,0.2327194425225454
2431581823,화곡동,29000,0,14,0,4,0.314796515337224
2432148914,화곡동,28000,0,13,0,5,0.2923895436094289
2429108318,화곡동,53000,0,9,1,3,0.2747543506392748
2433609010,화곡동,50000,0,8,1,2,0.3100377206021414
2434327484,화곡동,50000,0,8,1,2,0.3100377206021414
2432525816,화곡동,5780,0,14,1,5,0.1081374167231505
2432792921,화곡동,54000,0,20,1,4,0.1660623357415306
2429564228,화곡동,41000,1,27,0,4,0.2273660476747259
2433740824,화곡동,24000,0,25,1,3,0.4409647231516299
2430957940,방화동,21000,0,23,0,3,0.5186194491914551
2432177795,방화동,22000,0,23,0,3,0.5186194491914551
2432951570,방화동,23000,0,21,0,3,0.5649521255433725
2434276505,방화동,26000,0,16,0,3,0.6272709100838001
2434324433,방화동,24000,0,21,0,3,0.5649521255433725
2430771318,방화동,13000,0,10,2,1,0.2660038922612329
2432335030,방화동,16000,0,4,1,2,0.5709196121356199
2433050180,방화동,35000,0,4,1,2,0.692694502465441
2432042087,방화동,35000,0,4,1,2,0.692694502465441
2432042077,방화동,35000,0,4,1,2,0.692694502465441
2432042084,방화동,35000,0,4,1,2,0.692694502465441
2432042090,방화동,35000,0,4,1,2,0.692694502465441
2432042098,방화동,35000,0,4,1,2,0.692694502465441
2432042078,방화동,35000,0,4,1,2,0.692694502465441
2434607415,방화동,35000,0,4,1,2,0.692694502465441
2434636903,방화동,35000,0,4,1,2,0.692694502465441
2434607398,방화동,35000,0,4,1,2,0.692694502465441
2434607425,방화동,35000,0,4,1,2,0.692694502465441
2434607391,방화동,35000,0,4,1,2,0.692694502465441
2431326216,방화동,35000,0,4,1,2,0.692694502465441
2431332403,방화동,35000,0,4,1,2,0.692694502465441
2431332827,방화동,35000,0,4,1,2,0.692694502465441
2431324533,방화동,35000,0,4,1,2,0.692694502465441
2431326854,방화동,35000,0,4,1,2,0.692694502465441
2431325211,방화동,35000,0,4,1,2,0.692694502465441
2433106885,방화동,35000,0,4,1,2,0.692694502465441
2432888565,방화동,35000,0,4,1,2,0.7081004242317095
2432602389,방화동,9000,2,31,1,3,0.3464604258451522
2432968377,방화동,12000,0,9,1,2,0.546025956684602
2431922950,방화동,12000,0,9,1,2,0.546025956684602
2434612029,방화동,12000,0,9,1,2,0.546025956684602
2433560657,방화동,15000,0,9,1,2,0.5519500872273666
2432847403,방화동,12000,0,10,0,2,0.5986300154020102
2430927966,사당동,30000,0,25,0,1,0.4643815655121143
2432441209,사당동,30000,0,25,0,1,0.4643815655121143
2430170661,사당동,30000,0,25,0,1,0.4643815655121143
2432680371,사당동,32000,2,21,0,3,0.3770460551186093
2434579516,사당동,32000,2,21,0,3,0.3770460551186093
2430783304,사당동,45000,1,29,0,1,0.1432957235892689
2430783259,사당동,45000,1,29,0,1,0.1432957235892689
2430783309,사당동,45000,1,29,0,1,0.1432957235892689
2430783282,사당동,48000,1,29,0,1,0.1432957235892689
2430783293,사당동,48000,1,29,0,1,0.1432957235892689
2430783265,사당동,45000,1,29,0,1,0.1432957235892689
2432950541,사당동,45000,1,29,0,1,0.1432957235892689
2430637933,사당동,45000,1,29,0,1,0.1432957235892689
2430637928,사당동,45000,1,29,0,1,0.1432957235892689
2430637925,사당동,48000,1,29,0,1,0.1432957235892689
2430935056,사당동,29000,1,30,0,3,0.4999479035822034
2431862096,사당동,45000,1,30,0,3,0.4999479035822034
2429904568,사당동,13000,2,28,0,3,0.5452295941195535
2433719997,사당동,7000,3,43,0,1,0.1632785098387173
2433851921,상도동,9500,1,26,0,6,0.3243298356607956
2431849817,상도동,20000,0,23,1,4,0.2853161388333619
2433785816,상도동,40000,2,21,0,1,0.1264144804973122
2433621131,상도동,73000,1,34,1,3,0.2745521227451043
2433931972,상도동,32000,0,15,0,1,0.7455508324538634
2434431396,상도동,32000,0,15,0,1,0.7455508324538634
2430594801,상도동,12000,1,34,1,3,0.2057451921164914
2434126023,사당동,25000,1,27,0,4,0.3673922848466783
2434440578,사당동,40000,1,31,1,4,0.1067611913711787
2434591941,사당동,13000,1,31,1,3,0.1320429007766591
2434247461,사당동,25800,1,34,1,3,0.1832274434666463
2431844221,사당동,27000,0,9,1,2,0.6064690657967932
2429617365,사당동,27700,0,9,1,2,0.6064690657967932
2429617954,사당동,27700,0,9,1,2,0.6064690657967932
2429616880,사당동,27700,0,9,1,2,0.6064690657967932
2433979296,사당동,29000,0,8,1,2,0.6061083991545684
2433766182,사당동,8000,0,9,1,2,0.5415216560847578
2430466042,사당동,16000,0,9,1,2,0.5598586933889357
2431432900,사당동,11000,0,10,1,2,0.632916559491861
2433692215,사당동,11000,0,10,1,2,0.632916559491861
2431812872,사당동,26000,0,5,1,2,0.6627712166517739
